Identyfikator publiczny,Nazwa,Rodzaj obiektu,Opis ogolny,Gmina,Powiat,Wojewodztwo,Szerokosc geograficzna,Dlugosc geograficzna,Adres,Dostepnosc
OZO-14BC119E5DF9,Miejsce ochronne,Obiekt ochrony ludności,,Kolno,pow. kolneński,podlaskie,53.40743256,21.92314535,"ul. Dąbrowskiej Marii 12, Kolno",Na żądanie
OZO-8A6B621B6559,Miejsce ochronne,Obiekt ochrony ludności,,Skórzec,pow. siedlecki,mazowieckie,52.10731405730686,22.13394418358803,"ul. Siedlecka 19, Skórzec",Na żądanie
OZO-8E0A6E2F6935,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,Suwałki,podlaskie,54.1126808517597,22.9197888703354,"ul. Ogrodowa 49, Suwałki",Na żądanie
OZO-A1573898EF09,Miejsce ochronne,Obiekt ochrony ludności,,Ostrołęka,Ostrołęka,mazowieckie,53.086221231940705,21.587271094322205,"ul. Witosa Wincentego 3, Ostrołęka",Na żądanie
OZO-C4DA54758F15,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,Suwałki,podlaskie,54.1168452070751,22.9372227751159,"ul. Generała Kazimierza Pułaskiego 26, Suwałki",Na żądanie
OZO-1AB9F38D377D,Miejsce ochronne,Obiekt ochrony ludności,,Otwock,pow. otwocki,mazowieckie,52.10689397569539,21.23425751924515,"ul. Józefa Ignacego Kraszewskiego 58A, Otwock",Na żądanie
OZO-D49DDE49CA5C,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2907118370248,21.1145295021657,"ul. Wiosenna 12, Ząbki",Na żądanie
OZO-A8CC532B79AA,Miejsce ochronne,Obiekt ochrony ludności,,Maków Mazowiecki,pow. makowski,mazowieckie,52.861794664880264,21.090204119682316,"ul. Wincentego Witosa 6A, Maków Mazowiecki",Na żądanie
OZO-2110D7EDF217,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.161224257276,21.0753099066556,"ul. Klimczaka Franciszka 13, Wilanów",Na żądanie
OZO-E6BE11FFBB81,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.1658305958646,22.2724118222749,"ul. Szymanowskiego Karola 7, Siedlce",Na żądanie
OZO-C912E56950BF,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2915046124555,21.1150423749263,"ul. Orla 6, Ząbki",Na żądanie
OZO-3C2D4083D4BF,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.2964554942662,21.0510218334622,"ul. Malborska 15A, Targówek",Na żądanie
OZO-165649361F76,Miejsce ochronne,Obiekt ochrony ludności,,Giżycko,pow. giżycki,warmińsko-mazurskie,54.0453526,21.78117781,"ul. Jadwigi Królowej 18, Giżycko",Całodobowa
OZO-F886766A9956,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.1602112950257,21.0729769516726,"ul. Klimczaka Franciszka 17, Warszawa",Na żądanie
OZO-0891D177E183,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.295002914272644,21.055123507976536,"ul. Wincentego św. 126, Targówek",Na żądanie
OZO-A1788F81343E,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2844085858952,21.1331542775487,"ul. Józefa Wybickiego 10, Ząbki",Na żądanie
OZO-F55B64925000,Miejsce ochronne,Obiekt ochrony ludności,,Tłuszcz,pow. wołomiński,mazowieckie,52.4282994567461,21.4359214159073,"ul. Mikołaja Kopernika 1, Tłuszcz",Na żądanie
OZO-31DF4E5FD7DF,Miejsce ochronne,Obiekt ochrony ludności,,Tłuszcz,pow. wołomiński,mazowieckie,52.4290097649908,21.4350858177609,"ul. Tadeusza Kościuszki 6, Tłuszcz",Na żądanie
OZO-6F0D45727EAD,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,Suwałki,podlaskie,54.1258572014635,22.9347849185275,"ul. Alfreda Wierusza-Kowalskiego 18, Suwałki",Na żądanie
OZO-CDBFBFA9ED40,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1050503901851,23.340769847855,"ul. Wojska Polskiego 13, Sejny",Całodobowa
OZO-703E0D0BE36B,Miejsce ochronne,Obiekt ochrony ludności,,Otwock,pow. otwocki,mazowieckie,52.09915717702307,21.28337144851685,"ul. Józefa Poniatowskiego 37, Otwock",Na żądanie
OZO-006603F31E04,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1062629499215,23.3484234474599,"ul. Piłsudskiego Józefa 22, Sejny",Całodobowa
OZO-95B22BF02208,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1122698181129,23.3401189930737,"ul. Łąkowa 30A, Sejny",Całodobowa
OZO-BB3D316D3111,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1123963371497,23.3395999018103,"ul. Łąkowa 30, Sejny",Całodobowa
OZO-5EEEEA9223D1,Miejsce ochronne,Obiekt ochrony ludności,,Marki,pow. wołomiński,mazowieckie,52.3256036435905,21.0921610941803,"ul. Elektryków 4, Marki",Na żądanie
OZO-8EB7EBBC0D76,Miejsce ochronne,Obiekt ochrony ludności,,Otwock,pow. otwocki,mazowieckie,52.10255784328708,21.295495033264164,"ul. Zamenhofa Ludwika 22A, Otwock",Na żądanie
OZO-2A9096F8338E,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1068791225553,23.3457659650594,"ul. Zawadzkiego 13, Sejny",Określone godziny
OZO-AE50600E0C1E,Miejsce ochronne,Obiekt ochrony ludności,,Biała Piska,pow. piski,warmińsko-mazurskie,53.5833675774991,21.9681989493153,"7, Szymki",Całodobowa
OZO-3B6C8C5EFFC6,Miejsce ochronne,Obiekt ochrony ludności,,Sokołów Podlaski,pow. sokołowski,mazowieckie,52.4109051125727,22.2186139336618,"ul. Oleksiaka Wichury 3A, Sokołów Podlaski",Określone godziny
OZO-7B3F13DEA943,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1054606281349,23.3496082294732,"ul. Parkowa 3, Sejny",Całodobowa
OZO-C8230E4664DB,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1053083738906,23.3506526146083,"ul. Józefa Piłsudskiego 36, Sejny",Całodobowa
OZO-AF8AC6843917,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.17146426076678,22.241432368755344,"ul. Piotrowskiego Mieczysława 19, 21, Siedlce",Na żądanie
OZO-F4196913D97B,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,Suwałki,podlaskie,54.1037775082997,22.9244931148945,"ul. Emilii Plater 19, Suwałki",Na żądanie
OZO-DDF4237883C5,Miejsce ochronne,Obiekt ochrony ludności,,Sokołów Podlaski,pow. sokołowski,mazowieckie,52.4080963981203,22.2382702989503,"ul. Skłodowskiej-Curie 16, Sokołów Podlaski",Określone godziny
OZO-B12774FD47E3,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1053936868241,23.3404572028667,"ul. Wojska Polskiego 17, Sejny",Całodobowa
OZO-E02EFAAC3860,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1102406431031,23.3495826646685,"ul. Wileńska 10, Sejny",Określone godziny
OZO-0E8E19CF3E43,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1061691868275,23.3491404934625,"ul. Józefa Piłsudskiego 24, Sejny",Określone godziny
OZO-D609566C517E,Miejsce ochronne,Obiekt ochrony ludności,,Wołomin,pow. wołomiński,mazowieckie,52.3510485631773,21.2498686763788,"ul. Sikorskiego 1C, Wołomin",Na żądanie
OZO-095B756225F1,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.0966594871134,23.3480840642005,"ul. Maja 1 43, Sejny",Całodobowa
OZO-5E00EA8664D0,Miejsce ochronne,Obiekt ochrony ludności,,Krasnopol,pow. sejneński,podlaskie,54.1169031776634,23.2054592762142,"ul. Sienkiewicza Henryka 3C, Krasnopol",Całodobowa
OZO-C4D647F3479D,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2835056343294,21.1213232043976,"ul. Różana 3, Ząbki",Na żądanie
OZO-2B4BE909F98A,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.0826643072069,23.4594161063433,"30/3, Berżniki",Całodobowa
OZO-B29BED5416DD,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1234801941493,23.4014979097992,"19/3, Sztabinki",Całodobowa
OZO-FC72CE8A263A,Miejsce ochronne,Obiekt ochrony ludności,,Biała Podlaska,Biała Podlaska,lubelskie,52.022936073697,23.169820382527,"ul. Sidorska 121B, Biała Podlaska",Całodobowa
OZO-131E1A79DAEA,Miejsce ochronne,Obiekt ochrony ludności,,Puńsk,pow. sejneński,podlaskie,54.2217311516299,23.2687624264509,"7, Pełele",Całodobowa
OZO-3AB844E2E3F6,Miejsce ochronne,Obiekt ochrony ludności,,Bielsk Podlaski,pow. bielski,podlaskie,52.7831355401143,23.2092479190459,"ul. Adama Mickiewicza 200A, Bielsk Podlaski",Na żądanie
OZO-414B1BCB33AD,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,pow. suwalski,podlaskie,54.0833276342988,22.876741412504,"25, Zielone Kamedulskie",Na żądanie
OZO-FD3A2F2DD529,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.23275575,21.06029844,"ul. Saska 63/75, Praga-Południe",Określone godziny
OZO-350EA92BFDE4,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.17931597602623,22.262578904628757,"ul. Przeździeckiego Biskupa Henryka 15, Siedlce",Na żądanie
OZO-E7B5D292356A,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.170421318445506,21.063426285982132,"al. Aleja Wilanowska 33, Wilanów",Na żądanie
OZO-3A04C02C6859,Miejsce ochronne,Obiekt ochrony ludności,,Zielonka,pow. wołomiński,mazowieckie,52.3037032667965,21.164017138296,"ul. Prymasa Stefana Wyszyńskiego 7BL21, Zielonka",Na żądanie
OZO-8D4C5311FFC0,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.16668856902235,22.274266630411148,"ul. Kazimierza Pułaskiego 59, Siedlce",Na żądanie
OZO-D7AFBE79FED9,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2825799128985,21.1215475551275,"ul. Różana 7, Ząbki",Na żądanie
OZO-DB15F786A480,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2844318732655,21.1336918262335,"ul. Szwoleżerów 126A, Ząbki",Na żądanie
OZO-807F9FCFFBF5,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2836482814903,21.1281749052592,"ul. Jagiellońska 12, Ząbki",Na żądanie
OZO-9C8E2AAC196F,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.20451911,21.00992739,"al. Aleja Niepodległości 132/136, Mokotów",Na żądanie
OZO-F3E83B7E64E7,Miejsce ochronne,Obiekt ochrony ludności,,Marki,pow. wołomiński,mazowieckie,52.3253739363621,21.0913111594357,"ul. Elektryków 10, Marki",Na żądanie
OZO-11217BB66B59,Miejsce ochronne,Obiekt ochrony ludności,,Kętrzyn,pow. kętrzyński,warmińsko-mazurskie,54.07737209076836,21.37799972196797,"1, Kętrzyn",Całodobowa
OZO-E66B3317FA80,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2832674552184,21.1224644685868,"ul. Szwoleżerów 68D, Ząbki",Na żądanie
OZO-5F52029334CF,Miejsce ochronne,Obiekt ochrony ludności,,Marki,pow. wołomiński,mazowieckie,52.3252821628876,21.0917069856863,"ul. Elektryków 8, Marki",Na żądanie
OZO-CE9BAD001F64,Miejsce ochronne,Obiekt ochrony ludności,,Dąbrowa Białostocka,pow. sokólski,podlaskie,53.63397081609384,23.40636133859879,"21, Różanystok",Na żądanie
OZO-190BD99D8932,Miejsce ochronne,Obiekt ochrony ludności,,Sokołów Podlaski,pow. sokołowski,mazowieckie,52.40853058068589,22.230452746152878,"ul. Wolności 62K, Sokołów Podlaski",Określone godziny
OZO-9CB7A509D7A6,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.17126686031053,22.27735787630081,"ul. Czerwonego Krzyża 21, Siedlce",Na żądanie
OZO-2F8A77BDDD01,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,Suwałki,podlaskie,54.1214959165609,22.9379863154903,"ul. Aleksandra Putry 4, Suwałki",Na żądanie
OZO-EFCB72A43505,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,Suwałki,podlaskie,54.1271299999991,22.9325052999996,"ul. Ludwika Michała Paca 3, Suwałki",Na żądanie
OZO-FECD992A5D98,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,Suwałki,podlaskie,54.1194888828879,22.9322721077745,"ul. Jerzego Antoniewicza 3, Suwałki",Na żądanie
OZO-F4C598744308,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.170521665694,22.276849597692493,"ul. Browarna 4, Siedlce",Określone godziny
OZO-562EC1DE0063,Miejsce ochronne,Obiekt ochrony ludności,,Sokołów Podlaski,pow. sokołowski,mazowieckie,52.4086856123005,22.237303107976917,"ul. Skłodowskiej-Curie 18b, Sokołów Podlaski",Określone godziny
OZO-DDEA971DB469,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2830353406819,21.1214428725349,"ul. Różana 5, Ząbki",Na żądanie
OZO-DEAA0D15A263,Miejsce ochronne,Obiekt ochrony ludności,,Czarna Białostocka,pow. białostocki,podlaskie,53.30051752,23.28422297,"ul. Torowa 14a, Czarna Białostocka",Na żądanie
OZO-D7232891375F,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.3222238039837,21.0566239622686,"ul. Skarbka z Gór 63, Białołęka",Na żądanie
OZO-8EE439B91956,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2804606984236,21.1281399080743,"ul. Kopernika Mikołaja 41, Ząbki",Na żądanie
OZO-57A370E78CF4,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2815546915828,21.1280970627899,"ul. Kopernika Mikołaja 25, Ząbki",Na żądanie
OZO-246C1EA4BA9D,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.247081,21.075546,"ul. Podskarbińska 2, Praga-Południe",Na żądanie
OZO-EEA3A3D10081,Miejsce ochronne,Obiekt ochrony ludności,,Marki,pow. wołomiński,mazowieckie,52.3344227311329,21.1099518735849,"ul. Maksymiliana Małachowskiego 10a, Marki",Na żądanie
OZO-974171DF3C91,Miejsce ochronne,Obiekt ochrony ludności,,Sokołów Podlaski,pow. sokołowski,mazowieckie,52.402331907954576,22.24268591754915,"ul. Miłosna 1, Sokołów Podlaski",Określone godziny
OZO-A8FF35F0FADE,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2803385724949,21.1263307021651,"ul. Dzika 41, Ząbki",Na żądanie
OZO-1A207EF6826F,Miejsce ochronne,Obiekt ochrony ludności,,Sokołów Podlaski,pow. sokołowski,mazowieckie,52.40319617951841,22.244620174169544,"ul. Spółdzielcza 9, Sokołów Podlaski",Określone godziny
OZO-71E71EBF11F8,Miejsce ochronne,Obiekt ochrony ludności,,Otwock,pow. otwocki,mazowieckie,52.10011281679802,21.281236410140995,"ul. Poniatowskiego Józefa 29J, Otwock",Na żądanie
OZO-57DF1A45BCFB,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.22097008,21.16373994,"ul. Kajki Michała 80/82, Wawer",Określone godziny
OZO-D74D9C4F18BA,Miejsce ochronne,Obiekt ochrony ludności,,Wołomin,pow. wołomiński,mazowieckie,52.3536229141497,21.2573884124177,"ul. Zakładowa 21, Wołomin",Na żądanie
OZO-30AF0AE6FB82,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.16970736591444,22.278029769659046,"ul. Biskupa Ignacego Świrskiego 36, Siedlce",Określone godziny
OZO-3E4118AD4919,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.3223244617941,21.0554346151562,"ul. Skarbka z Gór 65B, Białołęka",Na żądanie
OZO-7A6C5424EAE5,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2782131412277,21.1041661275754,"ul. Skrajna 32C, Ząbki",Na żądanie
OZO-62F1A2A94772,Miejsce ochronne,Obiekt ochrony ludności,,Suwałki,Suwałki,podlaskie,54.1248782211881,22.9410355271883,"ul. Alfreda Wierusza-Kowalskiego 3, Suwałki",Na żądanie
OZO-CCB0648D2728,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.27029216,21.01473117,"ul. Jagiellońska 55G, Praga-Północ",Na żądanie
OZO-5BBA05E032E1,Miejsce ochronne,Obiekt ochrony ludności,,Białystok,Białystok,podlaskie,53.11436208756619,23.127484023571018,"ul. Transportowa 2C, Białystok",Całodobowa
OZO-1C417AAA24F1,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.15685220423154,22.241846770048145,"ul. Wodniaków 5, Siedlce",Na żądanie
OZO-6427AC60CF08,Miejsce ochronne,Obiekt ochrony ludności,,Mińsk Mazowiecki,pow. miński,mazowieckie,52.168028,21.569678143041,"ul. Siennicka 57A, Mińsk Mazowiecki",Na żądanie
OZO-9A03F7BC1744,Miejsce ochronne,Obiekt ochrony ludności,,Ostrołęka,Ostrołęka,mazowieckie,53.08734889498891,21.569678485393528,"ul. Szwedzka 2, Ostrołęka",Na żądanie
OZO-47A21043AE84,Miejsce ochronne,Obiekt ochrony ludności,,Pułtusk,pow. pułtuski,mazowieckie,52.69668293065306,21.082672476768497,"ul. Daszyńskiego Ignacego 96, Pułtusk",Na żądanie
OZO-E4CBC75EAD0B,Miejsce ochronne,Obiekt ochrony ludności,,Giżycko,pow. giżycki,warmińsko-mazurskie,54.041902888364405,21.785019381751997,"ul. Jadwigi Królowej 3, Giżycko",Całodobowa
OZO-7595E5F4E729,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.158618245417344,22.24370285868645,"ul. Pescantina 3, Siedlce",Na żądanie
OZO-FFB97FD1DC19,Miejsce ochronne,Obiekt ochrony ludności,,Gołdap,pow. gołdapski,warmińsko-mazurskie,54.30665942,22.30074237,"ul. Wolności 4, Gołdap",Określone godziny
OZO-CA28F2D2D8CA,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2904308864094,21.1144022867298,"ul. Wiosenna 8, Ząbki",Na żądanie
OZO-7C116B348E7F,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.24891463293691,21.066053509712223,"ul. Wawerska 13, Praga-Południe",Na żądanie
OZO-3CE1B8363F61,Miejsce ochronne,Obiekt ochrony ludności,,Sulejówek,pow. miński,mazowieckie,52.2531014748927,21.2831960238275,"plac Czarnieckiego 5, Sulejówek",Na żądanie
OZO-B7CDC71BDB6C,Miejsce ochronne,Obiekt ochrony ludności,,Zielonka,pow. wołomiński,mazowieckie,52.3008625904074,21.1620000697496,"ul. Wojska Polskiego 3, Zielonka",Na żądanie
OZO-C0A97EA22471,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2809627844056,21.138970868509,"ul. Powstańców 45, Ząbki",Na żądanie
OZO-4EF8E5869EAB,Miejsce ochronne,Obiekt ochrony ludności,,Giżycko,pow. giżycki,warmińsko-mazurskie,54.041780189477535,21.784638762474064,"ul. Jadwigi Królowej 3a, Giżycko",Całodobowa
OZO-55F7D580AF88,Miejsce ochronne,Obiekt ochrony ludności,,Marki,pow. wołomiński,mazowieckie,52.3294534524435,21.0973125457033,"ul. Promienna 20, Marki",Na żądanie
OZO-C232DC9896A3,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.1535466022442,22.27294161915779,"ul. Rakowiecka 38, Siedlce",Na żądanie
OZO-DC86655F0D6C,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.24690954092469,21.051084101200104,"ul. Zamoyskiego Jana 28/30, Praga-Południe",Na żądanie
OZO-AC16D34B2198,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.32130722,21.06108957,"ul. Skarbka z Gór 132J, Białołęka",Na żądanie
OZO-BA903C41570F,Miejsce ochronne,Obiekt ochrony ludności,,Siedlce,Siedlce,mazowieckie,52.17374986,22.29446895,"ul. Generała Józefa Bema 4, Siedlce",Określone godziny
OZO-3EB3E19E4879,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2856954756281,21.1367859431203,"ul. Szwoleżerów 131, Ząbki",Na żądanie
OZO-3DBBB79487F6,Miejsce ochronne,Obiekt ochrony ludności,,Marki,pow. wołomiński,mazowieckie,52.3111224068027,21.0927210374396,"ul. Barbary 5E, Marki",Na żądanie
OZO-146AD6ED6E06,Miejsce ochronne,Obiekt ochrony ludności,,Mińsk Mazowiecki,pow. miński,mazowieckie,52.1688664,21.5696795,"ul. Siennicka 57E, Mińsk Mazowiecki",Na żądanie
OZO-A9F45632439B,Miejsce ochronne,Obiekt ochrony ludności,,Olecko,pow. olecki,warmińsko-mazurskie,54.040146902972545,22.501327693462375,"ul. Kopernika 6, Olecko",Określone godziny
OZO-843A02606ED0,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.2522444505344,21.2009081153069,"ul. Długa 80, Wesoła",Na żądanie
OZO-0E5685C03C7D,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2849900399353,21.1265528391235,"ul. Szwoleżerów 81, Ząbki",Na żądanie
OZO-6D396428F71D,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2802104300465,21.1282307706938,"ul. Kopernika Mikołaja 43, Ząbki",Na żądanie
OZO-078DDD2E2A09,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.32302546206259,21.053792404946908,"ul. Skarbka z Gór 69B, Białołęka",Na żądanie
OZO-918F4FB1B83C,Miejsce ochronne,Obiekt ochrony ludności,,Ząbki,pow. wołomiński,mazowieckie,52.2818325520081,21.1270034909518,"ul. Kopernika Mikołaja 22, Ząbki",Na żądanie
OZO-DDBE1682AABB,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.1040287842062,23.3456426086778,"ul. Grodzińskiego Jerzego 10, Sejny",Całodobowa
OZO-7E38867122A8,Miejsce ochronne,Obiekt ochrony ludności,,Ostrołęka,Ostrołęka,mazowieckie,53.07186188767995,21.586925089359283,"ul. Blachnickiego ks. Franciszka 3, Ostrołęka",Na żądanie
OZO-A77FDD98EB5B,Miejsce ochronne,Obiekt ochrony ludności,,Kobyłka,pow. wołomiński,mazowieckie,52.3312877798951,21.2157240515649,"ul. Nadarzyńska 4B, Kobyłka",Na żądanie
OZO-7C8E77E59D83,Miejsce ochronne,Obiekt ochrony ludności,,Nieznana,Warszawa,mazowieckie,52.323279790195265,21.055301874876022,"ul. Skarbka z Gór 69A, Białołęka",Na żądanie
OZO-0D71D9DC4741,Miejsce ochronne,Obiekt ochrony ludności,,Sejny,pow. sejneński,podlaskie,54.123271945864,23.4010403417051,"18/3, Sztabinki",Na żądanie
OZO-6EDC44A4B3F4,Miejsce ochronne,Obiekt ochrony ludności,,Puńsk,pow. sejneński,podlaskie,54.2217408642569,23.2682349532843,"7A, Pełele",Całodobowa
